spotify_track_uri,title,artist,album,listened,skipped,ms_played,incognito_mode,offline,reason_start_trackerror,reason_start_switched-to-audio,reason_start_appload,reason_start_fwdbtn,reason_start_remote,reason_start_clickrow,reason_start_backbtn,reason_start_playbtn,reason_start_trackdone,reason_end_unexpected-exit-while-paused,reason_end_logout,reason_end_trackerror,reason_end_unknown,reason_end_endplay,reason_end_fwdbtn,reason_end_remote,reason_end_unexpected-exit,reason_end_backbtn,reason_end_trackdone
spotify:track:1N46SW28bpacvXmNYP6PTB,"Acqua azzurra, acqua chiara",Lucio Battisti,Emozioni,1,0,213520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:1MacTjwDw34gkP7HB2dbRZ,There's Only One (feat. Mary J. Blige),Busta Rhymes,Genesis,1,1,5090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1MTpRBLniy6298BCdyKUfQ,FOREVER ROLLING,¥$,VULTURES 2,1,1,3632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),Tom Santa,Rainfall (Praise You),1,1,5452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1LY3GhF0zxIVgbYEQjCbUO,The Sound of Silence - CYRIL Remix,Disturbed,The Sound of Silence (CYRIL Remix),1,1,5410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3YFAjMbTAyOvrnzmsGK8Zq,Clash,Alesso,Clash,1,1,6940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3YB6nCSuFqNiqOvPtAPK9X,Be My Lover,La Bouche,Sweet Dreams,1,1,8880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3cuUZnjDwk4cUJCFinYbAC,Free Fall (feat. J. Cole),Tems,Born in the Wild,1,1,4930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3cGuiySfwJPXqvE15OiEEg,Tran Tran,Sfera Ebbasta,Rockstar,1,0,219733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spotify:track:3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,I,1,1,6110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,Blurryface,1,1,17620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,Ludacris,Battle Of The Sexes,1,1,8060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,Wild Ones,1,0,224653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3bBE6dotfVu7eUeMdDe74a,Money For Nothing - Single Edit / Remastered 2022,Dire Straits,Money For Nothing,1,1,47050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,No More Drama,1,1,263105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis,Pharmacy,1,1,4040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3a6PN6BRB8PP3ms48s7kU1,Empire Ants (feat. Little Dragon),Gorillaz,Plastic Beach,1,1,13470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3a6HiYdQXYrMERDWgTEeIw,Gli Ostacoli Del Cuore,A-Clark,Gli Ostacoli Del Cuore,1,1,2864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",Destiny's Child,The Writing's On The Wall,1,1,1370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
spotify:track:3g6ejyAz7jwE6MitrKCMVY,PARAFULMINI (con Bresh & Fabri Fibra),Ernia,IO NON HO PAURA,1,1,3828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3fIB4IEcvjlzItwnFUvIBk,BUBBLE (feat. thasup & Salmo),Takagi & Ketra,BUBBLE (feat. thasup & Salmo),1,1,5930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3fFzwItCBsslMUGtjz1idG,Tre Parole,Valeria Rossi,Ricordatevi Dei Fiori,1,0,222453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3elLXGwE5zaREuOzWdlRJ2,Domani ci passa,Ludwig,Domani ci passa,1,1,4120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,Push Ups,1,1,2200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3egjuPVUzezaaKSu21wDIb,Evil,Eminem,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition,1,1,673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3eXWV1uA3nvY70qV62uXq6,NON SONO MARRA - La pelle (feat. Mahmood),Marracash,Persona,1,1,4191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:3eAjS25afRXGFSyjPQo7l2,Bocca di rosa,Fabrizio De André,Volume 1,1,0,185386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3dj4wgM3cPeuLwMNHDuBon,The Door,Teddy Swims,I've Tried Everything But Therapy (Part 1),1,1,212648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3jlbL2OTD5YmIunYzgQTAN,Live Your Life,T.I.,Paper Trail,1,1,15773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:3jdh7YQBCxykbhL7z0Ehu5,Runnin' (Dying To Live),2Pac,Resurrection,1,1,2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3jVSV60WZE5jPE2a6KGNFy,Get Right,Jennifer Lopez,Rebirth,1,0,840,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
spotify:track:3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",BEST INTEREST,1,1,7381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:3j3XiRDNkaUfINMB99hphS,I'm Shady,Eminem,The Slim Shady LP,1,1,1320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,Wellerman,1,0,116750,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,F.A.M.E. (Expanded Edition),1,1,791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3hL4XmNfqWcqngSYaMgFR6,The Giver (Reprise),Duke Dumont,The Giver (Reprise),1,1,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3h4VkSxRB1YCAS0FsxhV4J,Due,Elodie,Due,1,1,1610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3h043RAJ7tKaG1HDFeet6w,Hace Calor - Remix,Kaleb Di Masi,Hace Calor,1,1,1820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,David Bowie,Let's Dance,1,1,13840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3gtQVmIBPhXkJoGZ6NVWeA,Intro (with Bianca Atzei),J-AX,Il bello d'esser brutti Multiplatinum Edition,1,0,271880,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3gRlmtdCyNoKiyozn2pqc9,Mathematics,Mos Def,Black On Both Sides,1,1,19380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1LPGNTuBxFsfy0KFtU4WAW,Worship,Duke Dumont,"For Club Play Only, Pt. 4",1,1,1210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1KQymTxNJfWk6vCD5ywKW2,Da Art of Storytellin' (Pt. 1),Outkast,Aquemini,1,1,2420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1K9qAxGT4cWUicf2OezSen,VETRI NERI,AVA,VETRI NERI,1,1,4580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1K7F3Xj4TelSMeC0GKFu2j,Runnin' - Radio Mix,EDX,Runnin',1,1,6700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),Future,High Off Life,1,1,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1JzC9MScDhIomsiRIZYJO8,Make Her Say,Kid Cudi,Man On The Moon: The End Of Day,1,1,13370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,Strange Days,1,1,88024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1IkzT4wzFJRbFOmKOSqTen,EPISODIO D'AMORE,Geolier,DIO LO SA,1,1,17350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1IjxCFAyR1ysajk10iHsKh,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version",Kendrick Lamar,"good kid, m.A.A.d city",1,1,1170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1Ia2pWls0xmcvZmtqZ3Ksn,Open Bar,Il Pagante,Devastante,1,1,81940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3kq3UY1GYNX7M481akZpan,TEN FREAKY GIRLS,Dot Rotten,808s & GUNSHOTS,1,1,4508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3ki4qt24MTfhk0iruUCpSR,FRAGILI,Il Tre,INVISIBILI,1,1,12897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3qveldARTV9Mk17yTvYZ5l,CVDM,Fabri Fibra,Fenomeno (Masterchef EP),1,0,324000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spotify:track:3qrvSuPKDOAYzQWoV8FVJb,Work,Iggy Azalea,The New Classic,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,Eslabon Armado,DESVELADO,1,1,35280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3opVsyWVYEAFK9bJAG8Opa,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),1,1,8570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),1,1,32042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,Unholy (feat. Kim Petras),1,0,156943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3mMjLv3IyxlEKmXg3JxCI5,Rubami la Notte,Pinguini Tattici Nucleari,Fake News,1,1,2750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3lmebIvU89RA5336bjBIaQ,Light My Body Up (feat. Nicki Minaj & Lil Wayne) - Tujamo Remix,David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),1,1,2800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),Gorillaz,Humanz,1,1,1300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3lCkk0p5M3MdWUd2LC90HG,Nobody Does It Better,Michael Calfan,100 Greatest Motivation Songs,1,1,2740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyoncé,4,1,1,9360,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3ueGWDwh5tMsoKjxJnUFcB,Courmayeur,DJ Matrix,Courmayeur,1,1,12120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3uaQK6iP56b0oVzFWUO6mn,GASOLINA,ANNA,GASOLINA,1,1,2180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3twPYZvOOoVjLx5BclA2mT,Fino All'Alba,Capo Plaza,FERITE,1,1,12270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3rvEwBi1mFFHqCnkrGmnWp,Unforgettable,Robin Schulz,Uncovered,1,1,1580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),1,1,1622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3rAvsg2npEEGeaGckpqmW9,Tattica,Fulminacci,Tante care cose,1,1,15330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3r2tnITVum2KF1vLG7cXGa,7 Miliardi,Massimo Pericolo,Scialla Semper,1,0,167089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3qyidNdb5QNHLxAFJzTn6P,APNEA,Emma,APNEA,1,1,22540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1HrMWH5GUdK6Yi94rbANJA,Cola,CamelPhat,Cola,1,0,190426,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
spotify:track:1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,Mr. Probz,Waves,1,0,208133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:1HCwbTHBvC4XCIC417NB5k,CLICK BOOM!,Rose Villain,RADIO SAKURA,1,1,2191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1HCw8XKtTgWWU3JlEUR0qQ,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,Good Evening,1,1,11780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1Gkxhw3pozHZNEi3KvBAsa,Dentro Alla Scatola,Mondo Marcio,Solo Un Uomo,1,1,6920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1Fcl0NpPPx7YCUSmQFRUEe,In Too Deep,Eminem,Music To Be Murdered By - Side B,1,1,4045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1FWS7QWoWAWOEnczAWI7Wt,Amarcord - From ''Amarcord'' Soundtrack,Nino Rota,La Lecon Particuliere - Poetic Rizz,1,1,2641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,Blur,1,1,1741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1FOt2ehcd3W6QLME02boGO,+1 (feat. Sam White) - Radio Edit,Martin Solveig,+1 (feat. Sam White),1,1,5410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1F4lm7DxvpNvXfT3cGuJCb,Still Don't Give A Fuck,Eminem,The Slim Shady LP,1,1,98850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1F2rElyIiwgnq3TM2LN3ag,APNEA,Emma,SOUVENIR,1,1,1120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3vQhEd4lOg4mAV6CHCgoHW,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),1,1,1510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3v2oAQomhOcYCPPHafS3KV,Opus,Eric Prydz,Opus,1,1,5760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,The Dock of the Bay,1,1,926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3z0GeNGWyVduziP1cQ0mFN,5 Gocce (feat. Rkomi),Irama,Il giorno in cui ho smesso di pensare,1,1,47030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Marshall Mathers LP,1,1,6196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3ydu59KTnEPp1VRA53C0l5,Training Season - Instrumental,Dua Lipa,Training Season,1,1,23191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3ydfhgIZIc2j39NLIhpJpq,Fuck You,CeeLo Green,The Lady Killer,1,1,2680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3wKCvaUjWaaUoBwjsMsXJa,Non fare la puttana,Fabri Fibra,Mr. Simpatia,1,1,104323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,1,1,7050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3vgclHni3T3qu7ZXz8idsk,Good Times,Ghali,DNA,1,1,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:3vgNmjuRDnGLxUFGCLkwpm,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),1,1,4040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1HzDhHApjdjXPLHF6GGYhu,Wish You Were Here,Pink Floyd,A Collection Of Great Dance Songs,1,1,45830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:43mNwDn0zOH2HKl5B4aqcx,Falling,Alesso,Falling,1,1,2570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,Kanye West,Yeezus,1,1,7460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:41QgjGXVmiN6ErY2K9yQJS,Fleximan,MC Drago,Fleximan,1,0,1380,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
spotify:track:40yIp7jGQGOgbfrnGO5D59,Tremor - Sensation 2014 Anthem; Radio Edit,Dimitri Vegas & Like Mike,Tremor (Sensation 2014 Anthem),1,1,3180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3zXGMmgIygV00eFxyqmbeO,Role Model,Eminem,The Slim Shady LP,1,1,252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3zJRvtQkHQRTNEXSY8jQPR,Breathe (In The Air) - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon,1,1,1220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:47XmM8zyPHGqqwRIzmYJil,I Rep That West,Ice Cube,I Am the West,1,1,1293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:47UFoOuvrkt4khE7c5aap6,Cradles,Sub Urban,Cradles,1,1,51679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,Pharmacy,1,1,10350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:46OFHBw45fNi7QNjSetITR,Hey Mama,Kanye West,Late Registration,1,1,15620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay,Music Of The Spheres,1,1,3366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:45zYfgdIoC5wktBIAlIxYj,Vamonos,Il Pagante,Entro in pass,1,1,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:45eNBZTEqKC6N5HauHaAJk,For A Better Day - KSHMR Remix,Avicii,For A Better Day,1,1,1640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,Ghost In The Machine - Remastered 2003,1,1,3310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:44T13PWJ87jb3lFElhVIHx,Growing Up (feat. Ed Sheeran),Macklemore & Ryan Lewis,This Unruly Mess I've Made,1,1,302412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
spotify:track:443cnFF139Ql85enXOTWEu,La hit dell'estate,Shade,La hit dell'estate,1,1,4190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",1,1,17114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:48aI5wAluvSrq55EAR329i,Darkness,Eminem,Curtain Call 2,1,1,2060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:48ZjSf4xV5AK5q0Icda3Yw,Love You No More,TRU Concept,Love You No More,1,1,6560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1EWpJfYjYcfrbUdRLubzZm,Going Through Changes,Eminem,Recovery,1,1,1073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1DBra8wN9Gh9emkHot3FXk,Meet Me,Mickey Valen,Meet Me,1,1,2420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),J. Cole,The Off-Season,1,1,4342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1CgbwsrNDlFrRuk2ebQ7zr,9Pm (Till I Come),ATB,Movin' Melodies,1,1,8100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover,1,1,867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),Ed Sheeran,No.6 Collaborations Project,1,1,1210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1Bd1LDJyjKDJC7pznEMYOR,"Sogna, Ragazzo, Sogna",Alfa,"Sogna, Ragazzo, Sogna",1,1,593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:4DsL2g48bEiIMJ0NcJPRBY,Piccoli per sempre,J-AX,Il bello di essere J-AX - 25 anni di successi 1993-2018,1,1,64360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet,Junior Senior,D-D-Don't Don't Stop the Beat,1,1,29192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:4DRyrGfwWACRYP9BDnEFcq,BUGIE (feat. Rkomi & Carl Brave),Madame,MADAME,1,1,71434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
spotify:track:4DLVB91nzswc4wD7EchmXs,"California Love (remix) (ft. Dr. Dre, Roger Troutman) - Remix",2Pac,All Eyez On Me,1,1,415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:4DJORZgsbqnEJ4f4B9TBGV,You Don't Know Me (feat. RAYE),Jax Jones,Snacks,1,1,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,Broadcast,1,1,273210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:4AVmC14ZG1nAKFIG67Jgyb,Somebody Save Me,Eminem,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition,1,1,3435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:49zMj9UjQ0IGksOO2VuhZX,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,Major Lazer Essentials,1,1,1855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
